query_id,domain,question_type,run,faithfulness,answer_relevancy,context_recall,context_precision
BAT_QA_0025,Batteries,single,3,0.9344,0.9449,0.9458,0.9148
BAT_QA_0026,Batteries,multi,3,0.6573,0.672,0.74,0.6847
BAT_QA_0027,Batteries,single,3,0.9204,0.9707,0.9218,0.974
BAT_QA_0028,Batteries,single,3,0.8811,0.9335,0.9053,0.8642
BAT_QA_0029,Batteries,single,3,0.9301,0.9889,0.9531,0.9302
BAT_QA_0030,Batteries,single,3,0.9457,0.9161,0.963,0.9223
BAT_QA_0031,Batteries,multi,3,0.8959,0.9671,0.9178,0.9249
BAT_QA_0032,Batteries,multi,3,0.9233,0.9193,0.8496,0.8868
BAT_QA_0033,Batteries,single,3,0.908,0.9324,0.9728,0.9419
BAT_QA_0034,Batteries,single,3,0.8937,0.9391,0.8402,0.7395
BAT_QA_0035,Batteries,multi,3,0.9284,0.9558,0.8839,0.8344
BAT_QA_0036,Batteries,single,3,0.9188,0.995,0.922,0.8997
BAT_QA_0037,Batteries,multi,3,0.7121,0.7356,0.6314,0.717
BAT_QA_0038,Batteries,single,3,0.9196,0.8439,0.88,0.9226
BAT_QA_0039,Batteries,multi,3,0.7436,0.6744,0.6794,0.7741
BAT_QA_0040,Batteries,single,3,0.9611,0.995,0.9445,0.9229
BAT_QA_0041,Batteries,single,3,0.7751,0.6455,0.7191,0.756
BAT_QA_0042,Batteries,multi,3,0.8689,0.8404,0.8261,0.9938
BAT_QA_0043,Batteries,single,3,0.943,0.9814,0.919,0.947
BAT_QA_0044,Batteries,single,3,0.856,0.9235,0.9202,0.8466
BAT_QA_0045,Batteries,multi,3,0.9364,0.9458,0.953,0.8776
BAT_QA_0046,Batteries,multi,3,0.6353,0.6306,0.7354,0.5488
BAT_QA_0047,Batteries,single,3,0.8475,0.849,0.8635,0.9416
BAT_QA_0048,Batteries,single,3,0.9182,0.9003,0.9485,0.9003
BAT_QA_0049,Batteries,single,3,0.788,0.8414,0.7705,0.8125
BAT_QA_0050,Batteries,single,3,0.8074,0.7169,0.7937,0.8326
BAT_QA_0051,Batteries,single,3,0.7527,0.7076,0.668,0.6233
BAT_QA_0052,Batteries,single,3,0.7862,0.6995,0.7289,0.6951
BAT_QA_0053,Batteries,single,3,0.6318,0.8131,0.7123,0.7638
BAT_QA_0054,Batteries,single,3,0.9742,0.9523,0.8873,0.9012
BAT_QA_0055,Batteries,single,3,0.6919,0.6002,0.8203,0.7546
BAT_QA_0056,Batteries,single,3,0.8813,0.9475,0.966,0.8732
BAT_QA_0057,Batteries,multi,3,0.9347,0.9568,0.8906,0.995
BAT_QA_0058,Batteries,single,3,0.8745,0.9367,0.7758,0.8284
BAT_QA_0059,Batteries,single,3,0.9431,0.9339,0.9329,0.995
BAT_QA_0060,Batteries,multi,3,0.6981,0.6378,0.7217,0.7408
BAT_QA_0061,Batteries,single,3,0.6145,0.6889,0.7055,0.6408
BAT_QA_0062,Batteries,multi,3,0.5723,0.4439,0.7384,0.5945
BAT_QA_0063,Batteries,single,3,0.9524,0.9235,0.8835,0.9172
BAT_QA_0064,Batteries,single,3,0.9007,0.9485,0.9516,0.8799
BAT_QA_0065,Batteries,single,3,0.9498,0.995,0.9227,0.9552
BAT_QA_0066,Batteries,single,3,0.7253,0.6115,0.68,0.6859
BAT_QA_0067,Batteries,single,3,0.814,0.8299,0.7131,0.807
BAT_QA_0068,Batteries,multi,3,0.9298,0.8171,0.913,0.8716
BAT_QA_0069,Batteries,single,3,0.6461,0.605,0.6524,0.6204
BAT_QA_0070,Batteries,multi,3,0.9142,0.8673,0.9209,0.9119
BAT_QA_0071,Batteries,single,3,0.9371,0.8408,0.8695,0.872
BAT_QA_0072,Batteries,multi,3,0.9111,0.8795,0.9835,0.8964
BAT_QA_0073,Batteries,single,3,0.9742,0.9542,0.9803,0.9141
BAT_QA_0074,Batteries,multi,3,0.6289,0.5646,0.6162,0.6127
BAT_QA_0075,Batteries,single,3,0.8816,0.995,0.9534,0.8653
BAT_QA_0076,Batteries,multi,3,0.6725,0.6943,0.8038,0.6974
BAT_QA_0077,Batteries,single,3,0.9586,0.995,0.9615,0.9414
BAT_QA_0078,Batteries,single,3,0.8089,0.9119,0.8948,0.8334
BAT_QA_0079,Batteries,multi,3,0.7344,0.7368,0.8336,0.6455
BAT_QA_0080,Batteries,single,3,0.8975,0.9342,0.9486,0.9301
BAT_QA_0081,Batteries,single,3,0.879,0.8272,0.9055,0.9118
BAT_QA_0082,Batteries,multi,3,0.9742,0.9115,0.9474,0.995
BAT_QA_0083,Batteries,single,3,0.4732,0.6538,0.8429,0.746
BAT_QA_0084,Batteries,single,3,0.8736,0.8472,0.9594,0.8797
BAT_QA_0085,Batteries,multi,3,0.6985,0.6065,0.5916,0.6818
BAT_QA_0086,Batteries,multi,3,0.7643,0.9375,0.8301,0.8668
BAT_QA_0087,Batteries,single,3,0.9544,0.995,0.9257,0.9607
BAT_QA_0088,Batteries,single,3,0.7653,0.7318,0.7167,0.7189
BAT_QA_0089,Batteries,single,3,0.8979,0.9892,0.9121,0.995
BAT_QA_0090,Batteries,single,3,0.9228,0.8565,0.9302,0.897
BAT_QA_0091,Batteries,single,3,0.951,0.9612,0.943,0.9311
BAT_QA_0092,Batteries,single,3,0.6507,0.7487,0.7453,0.7397
BAT_QA_0093,Batteries,single,3,0.8972,0.7149,0.7097,0.856
BAT_QA_0094,Batteries,single,3,0.6485,0.6061,0.6286,0.6738
BAT_QA_0095,Batteries,single,3,0.9137,0.9218,0.7986,0.8709
BAT_QA_0096,Batteries,single,3,0.9549,0.9569,0.9586,0.9232
BAT_QA_0097,Batteries,multi,3,0.6691,0.5249,0.6357,0.7036
BAT_QA_0098,Batteries,multi,3,0.6985,0.6461,0.6704,0.668
BAT_QA_0099,Batteries,single,3,0.7733,0.6951,0.8778,0.821
BAT_QA_0100,Batteries,multi,3,0.8896,0.8871,0.9274,0.8447
BAT_QA_0101,Batteries,single,3,0.8738,0.8693,0.9508,0.8196
BAT_QA_0102,Batteries,multi,3,0.8842,0.8139,0.8521,0.9135
BAT_QA_0103,Batteries,single,3,0.891,0.8951,0.8505,0.9085
BAT_QA_0104,Batteries,multi,3,0.6353,0.8406,0.8372,0.7354
BAT_QA_0105,Batteries,single,3,0.8294,0.7092,0.7756,0.7693
BAT_QA_0106,Batteries,multi,3,0.821,0.803,0.8886,0.7601
BAT_QA_0107,Batteries,multi,3,0.7431,0.6899,0.7589,0.8286
BAT_QA_0108,Batteries,single,3,0.8913,0.8388,0.8262,0.7808
BAT_QA_0109,Batteries,single,3,0.8691,0.774,0.6886,0.7906
BAT_QA_0110,Batteries,single,3,0.9122,0.7729,0.8377,0.8276
BAT_QA_0111,Batteries,multi,3,0.9138,0.95,0.9103,0.9081
BAT_QA_0112,Batteries,single,3,0.9506,0.9213,0.9432,0.9443
BAT_QA_0113,Batteries,multi,3,0.8671,0.8021,0.9159,0.8672
BAT_QA_0114,Batteries,multi,3,0.7126,0.7427,0.7702,0.5954
BAT_QA_0115,Batteries,multi,3,0.9071,0.9734,0.9349,0.8942
BAT_QA_0116,Batteries,single,3,0.9742,0.9801,0.9615,0.8889
BAT_QA_0117,Batteries,multi,3,0.5503,0.6851,0.6767,0.7009
BAT_QA_0118,Batteries,single,3,0.8182,0.7682,0.8525,0.8244
BAT_QA_0119,Batteries,single,3,0.6009,0.6179,0.6524,0.6443
BAT_QA_0120,Batteries,single,3,0.888,0.909,0.7614,0.776
BAT_QA_0121,Batteries,single,3,0.912,0.7496,0.832,0.8077
BAT_QA_0122,Batteries,single,3,0.8988,0.8971,0.9593,0.8533
BAT_QA_0123,Batteries,single,3,0.9323,0.927,0.9195,0.9373
BAT_QA_0124,Batteries,single,3,0.6264,0.61,0.6881,0.6668
