query_id,domain,question_type,run,faithfulness,answer_relevancy,context_recall,context_precision
BAT_QA_0036,Batteries,single,3,0.9787,0.995,0.9844,0.995
BAT_QA_0037,Batteries,multi,3,0.828,0.839,0.7709,0.8581
BAT_QA_0038,Batteries,single,3,0.9893,0.8855,0.9235,0.9926
BAT_QA_0039,Batteries,multi,3,0.7911,0.7678,0.7964,0.8668
BAT_QA_0040,Batteries,single,3,0.9872,0.995,0.9801,0.995
BAT_QA_0041,Batteries,single,3,0.8694,0.753,0.8221,0.8423
BAT_QA_0042,Batteries,multi,3,0.9012,0.8684,0.9091,0.9835
BAT_QA_0043,Batteries,single,3,0.958,0.995,0.9885,0.995
BAT_QA_0044,Batteries,single,3,0.9393,0.9458,0.9334,0.9049
BAT_QA_0045,Batteries,multi,3,0.9902,0.9904,0.995,0.981
BAT_QA_0046,Batteries,multi,3,0.7757,0.7867,0.8553,0.7356
BAT_QA_0047,Batteries,single,3,0.9093,0.9353,0.9319,0.97
BAT_QA_0048,Batteries,single,3,0.974,0.9248,0.9354,0.9528
BAT_QA_0049,Batteries,single,3,0.8773,0.8917,0.9202,0.9167
BAT_QA_0050,Batteries,single,3,0.8985,0.829,0.8781,0.8847
BAT_QA_0051,Batteries,single,3,0.8163,0.7762,0.7828,0.7747
BAT_QA_0052,Batteries,single,3,0.8484,0.8013,0.8568,0.8
BAT_QA_0053,Batteries,single,3,0.7643,0.8875,0.8152,0.8477
BAT_QA_0054,Batteries,single,3,0.9902,0.995,0.995,0.9764
BAT_QA_0055,Batteries,single,3,0.7934,0.7157,0.8537,0.8759
BAT_QA_0056,Batteries,single,3,0.9792,0.9479,0.9761,0.9558
BAT_QA_0057,Batteries,multi,3,0.9662,0.9822,0.966,0.9744
BAT_QA_0058,Batteries,single,3,0.9345,0.9831,0.8556,0.9238
BAT_QA_0059,Batteries,single,3,0.9793,0.995,0.9835,0.9844
BAT_QA_0060,Batteries,multi,3,0.7954,0.7545,0.8421,0.8459
BAT_QA_0061,Batteries,single,3,0.734,0.7734,0.856,0.82
BAT_QA_0062,Batteries,multi,3,0.729,0.648,0.8382,0.7274
BAT_QA_0063,Batteries,single,3,0.9665,0.9767,0.927,0.9599
BAT_QA_0064,Batteries,single,3,0.9873,0.9852,0.9926,0.995
BAT_QA_0065,Batteries,single,3,0.9751,0.995,0.9946,0.9851
BAT_QA_0066,Batteries,single,3,0.7663,0.7563,0.8234,0.8231
BAT_QA_0067,Batteries,single,3,0.858,0.8971,0.8264,0.8763
BAT_QA_0068,Batteries,multi,3,0.9682,0.8638,0.9855,0.98
BAT_QA_0069,Batteries,single,3,0.7141,0.7193,0.8036,0.7632
BAT_QA_0070,Batteries,multi,3,0.9568,0.923,0.9912,0.9936
BAT_QA_0071,Batteries,single,3,0.9598,0.856,0.9152,0.9607
BAT_QA_0072,Batteries,multi,3,0.9833,0.9692,0.9718,0.9681
BAT_QA_0073,Batteries,single,3,0.9889,0.9904,0.995,0.9837
BAT_QA_0074,Batteries,multi,3,0.778,0.7417,0.7707,0.7578
BAT_QA_0075,Batteries,single,3,0.9902,0.995,0.9817,0.9802
BAT_QA_0076,Batteries,multi,3,0.8067,0.868,0.8779,0.8175
BAT_QA_0077,Batteries,single,3,0.981,0.995,0.9813,0.995
BAT_QA_0078,Batteries,single,3,0.9264,0.9429,0.9935,0.9255
BAT_QA_0079,Batteries,multi,3,0.8467,0.8405,0.8645,0.7672
BAT_QA_0080,Batteries,single,3,0.9902,0.9826,0.9938,0.995
BAT_QA_0081,Batteries,single,3,0.9196,0.9075,0.9155,0.9853
BAT_QA_0082,Batteries,multi,3,0.9614,0.9295,0.9689,0.995
BAT_QA_0083,Batteries,single,3,0.592,0.7768,0.8813,0.8746
BAT_QA_0084,Batteries,single,3,0.9557,0.9086,0.995,0.9294
BAT_QA_0085,Batteries,multi,3,0.8065,0.6369,0.7867,0.7955
BAT_QA_0086,Batteries,multi,3,0.8992,0.9627,0.9491,0.9536
BAT_QA_0087,Batteries,single,3,0.9656,0.9886,0.9839,0.995
BAT_QA_0088,Batteries,single,3,0.8572,0.8452,0.7975,0.8548
BAT_QA_0089,Batteries,single,3,0.9902,0.9934,0.9912,0.995
BAT_QA_0090,Batteries,single,3,0.988,0.9357,0.995,0.968
BAT_QA_0091,Batteries,single,3,0.9902,0.995,0.995,0.974
BAT_QA_0092,Batteries,single,3,0.7544,0.8862,0.8876,0.8503
BAT_QA_0093,Batteries,single,3,0.9123,0.8049,0.8704,0.9569
BAT_QA_0094,Batteries,single,3,0.7553,0.7032,0.7615,0.8173
BAT_QA_0095,Batteries,single,3,0.9902,0.97,0.8811,0.9672
BAT_QA_0096,Batteries,single,3,0.9902,0.995,0.9877,0.995
BAT_QA_0097,Batteries,multi,3,0.7981,0.6467,0.7769,0.8358
BAT_QA_0098,Batteries,multi,3,0.8048,0.782,0.7796,0.8252
BAT_QA_0099,Batteries,single,3,0.8342,0.8235,0.9266,0.8962
BAT_QA_0100,Batteries,multi,3,0.9899,0.9718,0.9873,0.9353
BAT_QA_0101,Batteries,single,3,0.9451,0.9634,0.995,0.9263
BAT_QA_0102,Batteries,multi,3,0.9677,0.8891,0.9482,0.9768
BAT_QA_0103,Batteries,single,3,0.9375,0.9169,0.9077,0.9755
BAT_QA_0104,Batteries,multi,3,0.784,0.8696,0.8563,0.8399
BAT_QA_0105,Batteries,single,3,0.8862,0.8323,0.868,0.856
BAT_QA_0106,Batteries,multi,3,0.8962,0.8947,0.9393,0.8897
BAT_QA_0107,Batteries,multi,3,0.8332,0.8355,0.9042,0.9353
BAT_QA_0108,Batteries,single,3,0.9307,0.8912,0.906,0.8652
BAT_QA_0109,Batteries,single,3,0.8754,0.8054,0.7905,0.9047
BAT_QA_0110,Batteries,single,3,0.9372,0.8321,0.894,0.8964
BAT_QA_0111,Batteries,multi,3,0.9646,0.995,0.995,0.9914
BAT_QA_0112,Batteries,single,3,0.9732,0.9791,0.9913,0.9846
BAT_QA_0113,Batteries,multi,3,0.9515,0.8909,0.9849,0.9536
BAT_QA_0114,Batteries,multi,3,0.8359,0.8326,0.892,0.7812
BAT_QA_0115,Batteries,multi,3,0.9739,0.995,0.9779,0.9802
BAT_QA_0116,Batteries,single,3,0.9659,0.995,0.9856,0.9689
BAT_QA_0117,Batteries,multi,3,0.7339,0.7944,0.8035,0.8558
BAT_QA_0118,Batteries,single,3,0.9184,0.8521,0.9357,0.9018
BAT_QA_0119,Batteries,single,3,0.7819,0.7458,0.7388,0.7008
BAT_QA_0120,Batteries,single,3,0.909,0.9172,0.9022,0.8824
BAT_QA_0121,Batteries,single,3,0.9142,0.8391,0.8991,0.8808
BAT_QA_0122,Batteries,single,3,0.9647,0.9168,0.9885,0.9403
BAT_QA_0123,Batteries,single,3,0.9821,0.995,0.965,0.995
BAT_QA_0124,Batteries,single,3,0.7465,0.7364,0.7893,0.8117
