query_id,domain,question_type,run,faithfulness,answer_relevancy,context_recall,context_precision
BAT_QA_0056,Batteries,single,3,0.9656,0.9265,0.9717,0.9372
BAT_QA_0057,Batteries,multi,3,0.9846,0.9691,0.9596,0.9809
BAT_QA_0058,Batteries,single,3,0.9532,0.9732,0.8683,0.9033
BAT_QA_0059,Batteries,single,3,0.995,0.995,0.9903,0.985
BAT_QA_0060,Batteries,multi,3,0.7962,0.7035,0.8163,0.8244
BAT_QA_0061,Batteries,single,3,0.7129,0.7148,0.8328,0.7721
BAT_QA_0062,Batteries,multi,3,0.6991,0.5677,0.8066,0.7088
BAT_QA_0063,Batteries,single,3,0.995,0.9587,0.9172,0.9707
BAT_QA_0064,Batteries,single,3,0.995,0.9728,0.995,0.995
BAT_QA_0065,Batteries,single,3,0.995,0.995,0.995,0.995
BAT_QA_0066,Batteries,single,3,0.7484,0.6818,0.7948,0.7897
BAT_QA_0067,Batteries,single,3,0.8282,0.8607,0.8062,0.8879
BAT_QA_0068,Batteries,multi,3,0.9739,0.8323,0.995,0.9839
BAT_QA_0069,Batteries,single,3,0.7243,0.664,0.7746,0.7359
BAT_QA_0070,Batteries,multi,3,0.9769,0.881,0.995,0.995
BAT_QA_0071,Batteries,single,3,0.9662,0.8275,0.9108,0.9487
BAT_QA_0072,Batteries,multi,3,0.995,0.9311,0.995,0.9885
BAT_QA_0073,Batteries,single,3,0.995,0.995,0.995,0.9734
BAT_QA_0074,Batteries,multi,3,0.7304,0.66,0.7265,0.7232
BAT_QA_0075,Batteries,single,3,0.9908,0.995,0.995,0.9764
BAT_QA_0076,Batteries,multi,3,0.7979,0.796,0.8716,0.8175
BAT_QA_0077,Batteries,single,3,0.995,0.995,0.995,0.995
BAT_QA_0078,Batteries,single,3,0.9315,0.915,0.995,0.9447
BAT_QA_0079,Batteries,multi,3,0.8401,0.7839,0.8332,0.7652
BAT_QA_0080,Batteries,single,3,0.995,0.995,0.995,0.995
BAT_QA_0081,Batteries,single,3,0.9395,0.8801,0.912,0.9783
BAT_QA_0082,Batteries,multi,3,0.995,0.9401,0.995,0.995
BAT_QA_0083,Batteries,single,3,0.5546,0.7286,0.8867,0.8352
BAT_QA_0084,Batteries,single,3,0.9485,0.9087,0.995,0.9423
BAT_QA_0085,Batteries,multi,3,0.7964,0.5738,0.7393,0.7713
BAT_QA_0086,Batteries,multi,3,0.8888,0.9393,0.9253,0.9506
BAT_QA_0087,Batteries,single,3,0.995,0.995,0.995,0.995
BAT_QA_0088,Batteries,single,3,0.8493,0.787,0.8128,0.8164
BAT_QA_0089,Batteries,single,3,0.995,0.9705,0.995,0.995
BAT_QA_0090,Batteries,single,3,0.995,0.904,0.9937,0.95
BAT_QA_0091,Batteries,single,3,0.995,0.995,0.995,0.995
BAT_QA_0092,Batteries,single,3,0.7425,0.8333,0.8557,0.8504
BAT_QA_0093,Batteries,single,3,0.8987,0.7886,0.8253,0.9407
BAT_QA_0094,Batteries,single,3,0.7405,0.6535,0.7608,0.8026
BAT_QA_0095,Batteries,single,3,0.995,0.995,0.8919,0.9691
BAT_QA_0096,Batteries,single,3,0.995,0.995,0.995,0.995
BAT_QA_0097,Batteries,multi,3,0.778,0.6038,0.7543,0.8172
BAT_QA_0098,Batteries,multi,3,0.8029,0.7397,0.7648,0.7936
BAT_QA_0099,Batteries,single,3,0.8296,0.7776,0.9225,0.8847
BAT_QA_0100,Batteries,multi,3,0.995,0.9374,0.995,0.9243
BAT_QA_0101,Batteries,single,3,0.9461,0.9371,0.995,0.9016
BAT_QA_0102,Batteries,multi,3,0.9816,0.8626,0.9445,0.9676
BAT_QA_0103,Batteries,single,3,0.9392,0.8963,0.9069,0.9622
BAT_QA_0104,Batteries,multi,3,0.7852,0.8446,0.8335,0.8489
BAT_QA_0105,Batteries,single,3,0.8862,0.7786,0.8305,0.8599
BAT_QA_0106,Batteries,multi,3,0.8919,0.8689,0.9373,0.8909
BAT_QA_0107,Batteries,multi,3,0.8342,0.781,0.8806,0.9346
BAT_QA_0108,Batteries,single,3,0.9509,0.8566,0.8844,0.8582
BAT_QA_0109,Batteries,single,3,0.8763,0.7798,0.7786,0.8922
BAT_QA_0110,Batteries,single,3,0.9422,0.7921,0.8752,0.8837
BAT_QA_0111,Batteries,multi,3,0.995,0.9937,0.995,0.995
BAT_QA_0112,Batteries,single,3,0.995,0.9731,0.995,0.9897
BAT_QA_0113,Batteries,multi,3,0.9476,0.8389,0.9888,0.9562
BAT_QA_0114,Batteries,multi,3,0.8181,0.7884,0.859,0.7702
BAT_QA_0115,Batteries,multi,3,0.995,0.995,0.995,0.995
BAT_QA_0116,Batteries,single,3,0.995,0.995,0.995,0.995
BAT_QA_0117,Batteries,multi,3,0.7036,0.7281,0.8028,0.8317
BAT_QA_0118,Batteries,single,3,0.9014,0.8071,0.9112,0.9051
BAT_QA_0119,Batteries,single,3,0.7277,0.6828,0.733,0.7181
BAT_QA_0120,Batteries,single,3,0.9247,0.8889,0.8745,0.8875
BAT_QA_0121,Batteries,single,3,0.9249,0.788,0.88,0.867
BAT_QA_0122,Batteries,single,3,0.9598,0.915,0.995,0.9508
BAT_QA_0123,Batteries,single,3,0.995,0.9693,0.9668,0.995
BAT_QA_0124,Batteries,single,3,0.7266,0.671,0.768,0.7851
